Page,Users,Sessions,Pageviews,Unique Pageviews,Bounce Rate,Entrances,Users % of Total
/view/doi:10.18739/A26V6X,4,0,7,5,null,1,0.001828
/view/ess-dive-253ef7b22aeaef2-20180612T200111153,4,9,22,18,0.555555556,9,0.001827
/view/doi:10.18739/A2WC1D,4,0,6,6,null,0,0.001826
/submit/ess-dive-f03c8475f6eadae-20180725T155630812818,4,0,10,5,null,0,0.001825
/view/doi:10.18739/A27S4S,4,2,4,4,1,2,0.001824
/view/urn:uuid:1ecac1d2-c00a-4ee0-a838-f0138d1de9fa,4,0,8,5,null,0,0.001823
/view/doi:10.18739/A2336D,4,0,5,4,null,0,0.001822
/view/doi:10.18739/A2MS93,4,6,14,8,0.666666667,6,0.001821
/view/doi:10.18739/A2S200,4,0,4,4,null,0,0.001819
/view/ess-dive-fd60f39e39db544-20180613T175500007,4,0,5,5,null,0,0.001818
/view/doi:10.18739/A2318G,4,1,6,5,1,1,0.001817
/view/doi:10.3334/CDIAC/LUE.DB1016,4,1,42,8,1,1,0.001816
/view/ess-dive-ba81a8a8e0bef31-20180621T214723392,4,1,11,4,1,1,0.001815
/view/urn:uuid:9335438a-58d7-4afd-8e55-1aafe0ead36f,4,1,9,7,1,1,0.001814
/view/urn:uuid:76da67b1-d9c3-49b3-bcf5-675903a5f60b,4,1,6,4,0,1,0.001813
/view/urn:uuid:47b582fd-c12f-4249-a245-e5587d0e9e17,4,0,4,4,null,0,0.001812
/view/arctic-data.14545.2,4,0,11,8,null,0,0.001811
/view/10.3334/CDIAC/ffe.MonthlyMass.2016,4,1,4,4,1,1,0.00181
/view/urn:uuid:ac4a5306-6e39-47aa-b5fe-383ff68fdc0d,4,2,9,4,1,2,0.001808
/view/ess-dive-0274283eaa110a3-20180704T220738836,4,0,5,4,null,0,0.001807
/view/urn:uuid:b967bcf8-59d3-4f8a-884c-cb38a9d3158b,4,1,15,8,0,2,0.001806
/view/doi:10.5065/D61J97X5,4,0,7,6,null,1,0.001805
/view/urn:uuid:5304e6cb-1119-4238-b945-a6fb89a70f7a,4,1,16,5,0,1,0.001804
/view/resource_map_urn:uuid:83f9ca44-6124-4520-af51-075c84107744,4,5,35,7,0.4,5,0.001803
/view/ess-dive-67ef37db4de5214-20180321T235233227,4,0,8,4,null,0,0.001802
/view/doi:10.18739/A2SV66,4,0,5,5,null,0,0.001801
/view/arctic-data.14345.1,4,3,11,7,0,3,0.0018
/view/doi:10.18739/A2DD01,4,2,19,8,0,2,0.001799
/view/doi:10.18739/A24M9193X,4,0,7,4,null,0,0.001798
/view/doi:10.18739/A2CC24,4,1,4,4,1,1,0.001797
/view/urn:uuid:d2029d7c-3843-4fda-97f2-72f194455ae8,4,1,5,5,0,1,0.001795
/view/ess-dive-a2dc6954415d3f6-20180727T044047940,4,0,5,5,null,0,0.001794
/view/doi:10.15485/1463848,4,4,9,6,0.5,4,0.001793
/view/urn:uuid:093f2198-292b-4ffb-92f8-582f88db10e7,4,2,14,8,0,2,0.001792
/view/doi:10.5065/D6W66HW6,4,2,6,6,1,2,0.001791
/view/arctic-data.14691.2,4,5,19,14,0.2,5,0.00179
/view/urn:uuid:fd1b5784-b642-45d6-82ea-8b1f49e8592e,4,0,18,5,null,0,0.001789
/view/urn:uuid:76911c16-7d01-4d68-9d33-64538187945a,4,3,24,12,0,3,0.001788
/view/ess-dive-1ea57f59ba1c2da-20180907T191657662,4,8,37,12,0.125,8,0.001787
/view/ess-dive-923afe332d05885-20180615T161935673902,4,0,4,4,null,0,0.001786
/view/arctic-data.9871.1,4,2,6,5,0,2,0.001785
/view/urn:uuid:685302cc-aba9-4a97-b594-8b37e5915aa7,4,3,9,7,0,3,0.001784
/view/urn:uuid:82761aa6-545a-4b1a-9a36-b726b6959d1d,4,3,6,5,0.333333333,3,0.001783
/view/urn:uuid:c28864de-a4a0-4ba3-bfa6-d22960a0f604,4,3,9,5,0.666666667,3,0.001782
/view/urn:uuid:c158cfcd-d93a-42db-bda5-10ae1f7f0308,4,2,26,12,0,2,0.001781
/view/doi:10.3334/CDIAC/VRC.NDP061,4,2,11,10,0,2,0.00178
/view/ess-dive-b345f9f5e654c29-20180413T223513808,4,0,6,5,null,0,0.001778
/view/doi:10.18739/A2XZ2Z,4,0,6,6,null,0,0.001777
/view/arctic-data.14609.1,4,0,9,5,null,0,0.001776
/view/urn:uuid:1f3ab6e5-9253-42b6-8676-404d3ca56be7,4,1,24,10,0,1,0.001775
/view/doi:10.18739/A22W0R,4,2,8,8,0.5,2,0.001774
/view/doi:10.18739/A2GS73,4,1,4,4,1,1,0.001773
/view/urn:uuid:740b5833-ab13-40bd-a7c5-3614bc5a65b2,4,0,7,4,null,0,0.001772
/view/urn:uuid:429fba09-2bec-4656-8d5f-064cd3d0356a,4,3,11,10,0.666666667,4,0.001771
/quality/doi:10.18739/A25C5D,4,3,6,5,1,3,0.00177
/view/urn:uuid:1a6f2174-c2a7-4425-9f02-c0bdc8b166aa,4,4,8,5,0.75,4,0.001769
/view/urn:uuid:1bda1015-005b-41ca-8e22-da71f6d340a3,4,1,8,5,0,1,0.001768
/view/doi:10.3334/CDIAC/CYC.DB1012,4,0,6,6,null,0,0.001767
/view/arctic-data.14787.1,4,6,9,7,0.166666667,6,0.001766
/view/arctic-data.14689.2,4,0,11,7,null,0,0.001765
/view/urn:uuid:dc5d4146-b7ee-450e-ba61-39108f540fd0,4,2,7,6,0,2,0.001764
/view/autogen.2016032220435043593.11,4,7,10,9,0.285714286,7,0.001763
/view/doi:10.18739/A2V11VK2K,4,0,8,7,null,0,0.001762
/view/ess-dive-6a41d87462a375c-20180320T185839017498,4,0,16,4,null,0,0.001761
/view/ess-dive-8f82ec4b024fd76-20180424T185831500,4,0,4,4,null,0,0.00176
/view/urn:uuid:82231469-1880-434d-a79c-0bc81b156da8,4,4,16,6,0.25,4,0.001759
/view/ess-dive-d9e8bf2aae6219b-20180725T225552994,4,1,35,19,1,1,0.001758
/view/doi:10.18739/A26H4CP9K,4,0,15,7,null,0,0.001757
/view/doi:10.18739/A2489K,4,4,17,12,0.5,4,0.001756
/view/doi:10.18739/A22G44,4,2,8,6,1,2,0.001755
/view/urn:uuid:48fdc541-daca-4d02-9cdf-6008898ae0ad,4,1,11,9,0,1,0.001754
/view/urn:uuid:40453902-bda2-453a-b24d-c35d5576b59a,4,0,13,6,null,0,0.001753
/view/doi:10.18739/A2TX0X,4,0,12,6,null,0,0.001752
/view/arctic-data.9570.2,4,0,6,5,null,0,0.001751
/view/ess-dive-2f8202e4c0f5ffa-20181101T143202586724,4,0,9,6,null,0,0.00175
/view/doi:10.18739/A2B81D,4,0,4,4,null,0,0.001749
/view/doi:10.18739/A2K82Z,4,0,4,4,null,0,0.001748
/view/urn:uuid:449afbc2-f1ff-42d3-b83a-f55eecfa36e2,4,0,7,5,null,0,0.001747
/catalog/view/doi:10.18739/A2336D,4,3,4,4,1,3,0.001746
/view/doi:10.18739/A2QN5Z993,4,0,6,4,null,0,0.001745
/view/urn:uuid:f38ab2b7-522d-4790-98d5-87b942ac39e3,4,2,8,7,0.5,2,0.001744
/view/urn:uuid:7eb2ad5c-a9fb-493e-8710-10d5e5571f12,4,0,6,6,null,0,0.001743
/catalog/view/doi:10.18739/A2RP5S,4,4,5,4,0.75,4,0.001742
/view/doi:10.18739/A28Z7Z,4,2,7,6,0,2,0.001741
/view/ess-dive-be7fbed063bcee6-20180329T223644570,4,0,17,4,null,0,0.00174
/view/doi:10.18739/A2D795938,4,0,27,10,null,0,0.001739
/view/arctic-data.14442.1,4,3,8,8,0,3,0.001738
/view/urn:uuid:89b2387b-7011-4857-af16-1f729f6f65bb,4,0,13,6,null,0,0.001737
/view/urn:uuid:f315d131-858b-4346-924a-1aa657fb945f,4,0,6,6,null,0,0.001736
/view/ess-dive-c00ecb817d1d958-20180521T191650672,4,0,5,4,null,0,0.001735
/view/doi:10.18739/A2KK94B8Q,4,0,4,4,null,0,0.001734
/view/urn:uuid:84530e34-8db0-4d53-9056-1a15936164dc,4,0,14,5,null,0,0.001733
/view/doi:10.18739/A28H0T,4,2,9,6,0.5,2,0.001732
/view/urn:uuid:d92416cf-11f4-457c-aaf7-64f658297257,4,0,9,7,null,0,0.001731
/view/doi:10.18739/A2RF5KF26,4,0,6,4,null,0,0.00173
/view/arctic-data.14276.1,4,3,8,5,0,3,0.001729
/view/ess-dive-f8fe86b8cae1c2c-20180925T205637381,4,0,6,4,null,0,0.001728
/view/doi:10.18739/A2TS0J,4,2,10,6,0.5,2,0.001727
/view/urn:uuid:63c65db6-449f-4cde-8c13-5f9de07da47d,4,0,4,4,null,0,0.001726
/view/doi:10.5065/D6RX996W,4,4,5,4,0.75,4,0.001725
/view/doi:10.18739/A25S8P,4,0,15,10,null,0,0.001724
/view/arctic-data.14293.1,4,4,8,6,0,4,0.001723
/view/arctic-data.14605.2,4,0,11,6,null,0,0.001722
/view/ess-dive-75c5af373ec0e85-20180501T181400950,4,3,14,7,0.666666667,3,0.001721
/view/doi:10.18739/A2Z08W,4,0,4,4,null,0,0.00172
/view/arctic-data.14599.2,4,0,6,5,null,0,0.001719
/view/urn:uuid:188e5cc8-7f03-4c98-a81f-7200286cc9d2,4,0,6,4,null,0,0.001718
/view/doi:10.18739/A2J598,4,1,4,4,1,1,0.001717
/view/doi:10.18739/A2VD36,4,0,5,5,null,1,0.001716
/view/resource_map_doi:10.18739/A2027H,4,3,7,4,0.333333333,3,0.001715
/view/doi:10.18739/A2XC57,4,3,5,5,0.333333333,3,0.001714
/view/doi:10.18739/A2J004,4,1,13,6,0,1,0.001713
/view/urn:uuid:68b8f3fd-a393-4905-aa21-f40ae8baf14a,4,0,17,8,null,0,0.001712
/view/doi:10.18739/A2KS6J41J,4,0,5,4,null,0,0.001711
/view/arctic-data.14545.5,4,0,10,6,null,0,0.00171
/view/ess-dive-f24d412b4edb585-20180420T171528567094,4,0,4,4,null,0,0.00171
/view/doi:10.18739/A2833MX9Q,4,0,5,4,null,0,0.001709
/view/ess-dive-4a00bbe8403ec29-20180326T203003602,4,0,14,9,null,0,0.001708
/view/urn:uuid:797f20d2-d7c0-41d2-af34-c00b615fac8e,4,1,10,5,0,1,0.001707
/view/urn:uuid:2659f726-945a-4492-b564-ec124d46b062,4,5,10,9,0.6,5,0.001706
/view/urn:uuid:f2096e8b-c69a-43d4-8798-532afd412f11,4,0,24,4,null,0,0.001705
/view/doi:10.18739/A2VX06270,4,0,7,4,null,0,0.001704
/view/doi:10.18739/A2SH3M,4,2,8,8,0,3,0.001703
/view/arctic-data.14695.1,4,3,18,14,0.333333333,3,0.001702
/view/urn:uuid:eaad4935-1d15-48a5-abc4-f74c698f8ba7,4,2,6,5,0,2,0.001701
/view/urn:uuid:5b29680f-6066-4b55-8236-7d7e9f6ecbfc,4,0,4,4,null,0,0.0017
/view/urn:uuid:6fc16a81-c9f8-4e3c-8f46-f34369de1cf4,4,1,9,6,0,1,0.001699
/view/doi:10.18739/A2SQ8QH3F,4,2,8,5,1,2,0.001698
/view/urn:uuid:9e2899f9-c157-457d-b5a4-b61a5e0b0be9,4,1,7,4,1,1,0.001697
/view/doi:10.18739/A2BZ6174P,4,0,4,4,null,0,0.001696
/view/doi:10.18739/A2GK1R,4,1,7,6,0,1,0.001695
/view/urn:uuid:0b01dc33-d03a-4cdb-811d-9aad9cf0dc00,4,0,8,6,null,0,0.001694
/profile/http://orcid.org/0000-0003-3283-554X,4,5,134,109,0.2,5,0.001693
/view/doi:10.18739/A2M37F,4,1,4,4,0,1,0.001693
/view/doi:10.5065/D6J67F3B,4,4,5,4,0.5,4,0.001692
/view/doi:10.18739/A27G86,4,0,33,7,null,0,0.001691
/view/doi:10.5065/D61V5C26,4,12,15,14,1,12,0.00169
/view/doi:10.18739/A2KH0M,4,0,10,8,null,0,0.001689
/view/ess-dive-1470278aa290299-20180813T140739333977,4,0,5,4,null,1,0.001688
/view/ess-dive-f3238db16593de5-20180704T205053732,4,0,4,4,null,0,0.001687
/view/doi:10.18739/A25S11,4,1,12,6,1,1,0.001686
/view/doi:10.18739/A2TR53,4,1,6,5,0,1,0.001685
/view/doi:10.3334/CDIAC/SAR.NDP014,4,0,11,8,null,0,0.001684
/catalog/view/doi:10.18739/A2125Q85R,4,1,4,4,1,1,0.001683
/view/arctic-data.14667.3,4,2,13,6,0,2,0.001682
/data/page/11,4,0,9,4,null,0,0.001681
/view/arctic-data.14507.1,4,5,20,12,0.2,5,0.001681
/view/doi:10.18739/A2KC3C,4,0,5,5,null,0,0.00168
/view/doi:10.5065/D6XW4GXP,4,4,5,5,1,4,0.001679
/view/doi:10.18739/A23D1M,4,3,16,15,0.666666667,3,0.001678
/catalog/view/urn:uuid:4e27bddc-3987-4697-abd1-070c126e426a,4,4,6,5,0.75,4,0.001677
/view/doi:10.18739/A2RW80,4,3,11,6,0,3,0.001676
/catalog/view/urn:uuid:9d25ed41-0f1e-4558-bf96-51b374e085b1,4,0,8,5,null,0,0.001675
/view/ess-dive-c01251cdac74e52-20181117T211627496,4,2,25,13,0.5,2,0.001674
/view/doi:10.18739/A2GJ7P,4,2,5,5,0.5,2,0.001673
/view/ess-dive-5e6f402756be85f-20180704T224051883,4,0,7,4,null,0,0.001672
/view/urn:uuid:6ab14e9d-e3d5-46d2-aa3e-297afec1814d,4,0,7,6,null,0,0.001672
/catalog/view/urn:uuid:73e4a575-8927-4668-b351-abcc3cab7c2a,4,9,19,15,0.222222222,9,0.001671
/view/ess-dive-34ce8dfac9090cb-20180628T171727433,4,0,4,4,null,0,0.00167
/view/doi:10.18739/A24373,4,0,4,4,null,0,0.001669
/view/arctic-data.9868.1,4,1,7,5,0,1,0.001668
/view/urn:uuid:64a7d641-a18f-4255-bb81-889f690683b9,4,3,24,8,1,3,0.001667
/view/urn:uuid:467b1317-7cb0-42a7-a536-e0ec150803a7,4,1,11,5,0,1,0.001666
/view/urn:uuid:fa8a43a8-2bbd-4bbf-b93d-a96aca09b07c,4,0,13,6,null,0,0.001665
/view/urn:uuid:83a366ff-b3c2-40dc-93d2-a02102c0c03b,4,0,5,4,null,0,0.001664
/view/doi:10.5065/D6K072D2,4,3,4,4,1,3,0.001663
/view/doi:10.18739/A2222R550,4,2,11,6,0.5,2,0.001663
/view/arctic-data.14757.3,4,0,12,9,null,0,0.001662
/view/ess-dive-bf9a8f7ca8dddf7-20180725T191240358402,4,1,12,8,0,1,0.001661
/view/urn:uuid:c4ec0a17-d9b7-46c6-9023-9dc3526bd12f,4,1,4,4,0,1,0.00166
/view/ess-dive-736138fce7d8a5e-20180329T071533981,4,0,6,4,null,0,0.001659
/view/urn:uuid:fe7dcfd1-7ffa-46c6-baa8-ab2ffd9d5a2f,4,1,16,6,0,1,0.001658
/view/doi:10.18739/A29Z90B5X,4,2,23,16,0.5,2,0.001657
/view/doi:10.18739/A2901ZF74,4,1,4,4,1,1,0.001656
/view/doi:10.3334/CDIAC/LUE.DB1017,4,0,10,7,null,0,0.001655
/view/arctic-data.14742.1,4,2,5,4,0,2,0.001655
/view/doi:10.3334/CDIAC/ATG.DB1011,4,0,14,10,null,0,0.001654
/view/urn:uuid:96c4eadf-ecaf-462a-a950-9631775d18c0,4,2,20,6,0,2,0.001653
/view/doi:10.18739/A22062,4,0,5,5,null,0,0.001652
/view/urn:uuid:f3a1616e-11e8-416d-bd2f-3a4fbc15c61b,4,0,18,8,null,0,0.001651
/view/doi:10.5065/D6MC8X5R,4,4,6,5,0.75,4,0.00165
/view/urn:uuid:86bc18c1-e881-497c-b7b6-02e16f4a61ed,4,2,12,7,0,2,0.001649
/view/doi:10.3334/CDIAC/TCM.003,4,1,37,8,0,1,0.001648
/view/doi:10.18739/A29V77,4,1,11,6,0,1,0.001648
/view/ess-dive-600ae8585be528b-20180718T145447131,4,0,8,4,null,0,0.001647
/view/doi:10.15485/1355995,4,1,5,4,0,1,0.001646
/view/doi:10.5065/D65T3HGC,4,1,5,4,0,1,0.001645
/submit/ess-dive-caeb29682f37fef-20180522T104952125182,4,0,10,5,null,0,0.001644
/view/doi:10.18739/A26J76,4,0,7,6,null,0,0.001643
/view/arctic-data.14812.2,4,3,9,6,0,3,0.001642
/view/doi:10.3334/CDIAC/CLI.100,4,2,9,9,0.5,2,0.001642
/view/https://pasta.lternet.edu/package/metadata/eml/knb-lter-bnz/568/7,4,0,7,6,null,0,0.001641
/view/urn:uuid:d803cf3f-2260-4556-a3a2-83cb3e928c2d,4,0,8,4,null,0,0.00164
/view/urn:uuid:f9652a68-5127-4c6c-ac15-794d6c76a5e8,4,0,14,10,null,0,0.001639
/view/doi:10.18739/A2FT3M,4,0,8,4,null,0,0.001638
/view/doi:10.18739/A2639K47P,4,2,12,5,0,2,0.001637
/view/doi:10.18739/A2B91R,4,4,4,4,1,4,0.001636
/view/urn:uuid:5bd3b9c6-412e-4869-8084-f07b51d1c0c8,4,0,15,9,null,0,0.001636
/view/doi:10.18739/A2PW57,4,0,8,7,null,0,0.001635
/view/urn:uuid:e8785ff3-061f-4051-99a1-1b7a298f7512,4,3,5,4,0.666666667,3,0.001634
/view/doi:10.3334/CDIAC/VRC.NDP037,4,1,8,8,0,1,0.001633
/view/doi:10.18739/A25395,4,0,4,4,null,0,0.001632
/view/urn:uuid:51cf8f0c-7fa1-41f2-8cdb-2b6df1246e74,4,0,24,7,null,0,0.001631
/view/urn:uuid:3a290a70-f3ec-476d-9a2b-bd617bb5fbd2,4,1,11,5,0,1,0.00163
/view/doi:10.18739/A2BC02,4,0,5,5,null,0,0.00163
/catalog/view/doi:10.18739/A28C6Q,4,7,7,7,0.857142857,7,0.001629
/view/doi:10.18739/A2WH25,4,0,8,7,null,0,0.001628
/view/doi:10.18739/A26H3B,4,0,5,4,null,0,0.001627
/view/ess-dive-96c0d74aa4bd7a4-20180704T210156404,4,0,4,4,null,0,0.001626
/view/doi:10.15485/1454270,4,5,8,8,0.6,5,0.001625
/view/doi:10.18739/A27P8TC5J,4,0,9,7,null,0,0.001625
/catalog/view/doi:10.18739/A22V25,4,0,5,4,null,0,0.001624
/view/ess-dive-e33a6386ba74c6f-20180329T221421509,4,0,7,7,null,0,0.001623
/view/urn:uuid:9431dcb1-2bac-407c-a19d-68cad599ca45,4,3,16,6,0.333333333,3,0.001622
/view/doi:10.3334/CDIAC/ATG.NDP013,4,2,28,9,0,2,0.001621
/view/urn:uuid:664be7ec-9644-4750-a6ca-29712bf4d633,4,2,14,4,0.5,2,0.00162
/view/urn:uuid:28817f84-bfe1-4437-8bee-833b34d6cbe9,4,0,7,5,null,0,0.001619
/view/doi:10.18739/A2HG5J,4,3,14,9,0.333333333,3,0.001619
/view/arctic-data.14657.3,4,1,10,6,0,1,0.001618
/view/doi:10.5065/D6542KQ2,4,3,4,4,1,3,0.001617
/view/urn:uuid:e80cb387-679e-488c-ada2-6653710581ce,4,0,4,4,null,0,0.001616
/view/doi:10.18739/A28V6J,4,0,4,4,null,0,0.001615
/view/urn:uuid:20f1fc0c-c82f-434a-8ca2-071bb6ec8bd3,4,3,13,8,0.333333333,3,0.001614
/view/urn:uuid:15120906-ddeb-4d8d-be69-799147216f0b,4,1,9,6,0,1,0.001614
/view/urn:uuid:84d31aac-d8eb-4e10-8e4e-041a86965c66,4,3,18,6,0.333333333,3,0.001613
/catalog/view/urn:uuid:1b96e994-20a1-4445-a327-3256c040034f,4,8,9,8,0.75,8,0.001612
/view/doi:10.3334/CDIAC/ATG.DB1010,4,2,10,8,1,2,0.001611
/view/doi:10.18739/A22F7JQ7B,4,0,8,4,null,0,0.00161
/view/doi:10.18739/A2828C,4,3,8,5,1,3,0.00161
/view/resource_map_doi:10.18739/A2228H,4,0,7,7,null,0,0.001609
/catalog/view/doi:10.18739/A2G27V,4,4,4,4,1,4,0.001608
/view/ess-dive-3f61d5e0695794c-20180530T214555250,4,8,20,15,0.75,8,0.001607
/view/urn:uuid:d6be9a14-3d39-4848-b7e3-4a79c740e2b5,4,0,7,5,null,0,0.001606
/view/urn:uuid:0c05ac5a-3218-4362-bc9c-af0ac1890ab5,4,2,8,4,0,2,0.001605
/view/urn:uuid:e43e5a40-1169-44e4-bcf9-3834669a1c12,4,0,13,6,null,0,0.001605
/view/arctic-data.14679.3,4,1,10,7,0,1,0.001604
/view/ess-dive-d9ab896b4ff7f43-20180531T001328033,4,0,7,6,null,0,0.001603
/view/doi:10.18739/A2DR2P803,4,0,6,4,null,0,0.001602
/view/arctic-data.14322.1,4,1,21,11,0,1,0.001601
/view/urn:uuid:aaa11cd9-c2e8-44c7-bdbb-d3ff1209915d,4,0,5,4,null,0,0.001601
/view/urn:uuid:e5bf9560-475e-481d-b1b5-e4f443925f2d,4,0,15,4,null,0,0.0016
/view/urn:uuid:76bdb2b1-ce0b-4a90-9733-5dd3ba74f47b,4,4,14,9,0.25,4,0.001599
/view/doi:10.18739/A2GQ2H,4,0,5,5,null,0,0.001598
/view/urn:uuid:e1d1a882-4b84-4f57-b31a-d5fb03f3c93d,4,4,12,9,0.25,4,0.001597
/view/doi:10.18739/A2ZW97,4,1,9,4,1,1,0.001597
/view/doi:10.3334/CDIAC/CLI.NDP025,4,0,14,8,null,0,0.001596
/view/doi:10.18739/A2DK14,4,1,9,5,0,1,0.001595
/view/doi:10.3334/CDIAC/CLI.DB1003,4,1,19,11,0,1,0.001594
/view/doi:10.18739/A2GZ9K,4,0,8,6,null,0,0.001593
/view/arctic-data.14415.1,4,3,10,8,0,3,0.001593
/view/urn:uuid:bc6e3c24-d4c0-461c-bbd9-c313e570f05d,4,0,15,6,null,0,0.001592
/view/doi:10.5065/D6J964HN,4,3,4,4,1,3,0.001591
/view/doi:10.18739/A22P0P,4,3,14,8,0,3,0.00159
/view/urn:uuid:a89814a2-14aa-4636-a8b7-2adfaa7139ee,4,3,11,8,0.333333333,3,0.001589
/view/doi:10.3334/CDIAC/ATG.NDP001,4,1,12,8,1,1,0.001589
/catalog/view/doi:10.18739/A2VC2G,4,10,11,10,0.7,10,0.001588
/view/ess-dive-9dbb887ee8f13fd-20180320T190226040139,4,0,22,5,null,0,0.001587
/view/doi:10.18739/A2S582,4,0,8,5,null,0,0.001586
/view/arctic-data.14601.2,4,0,9,6,null,0,0.001585
/view/doi:10.18739/A26P66,4,0,8,4,null,0,0.001585
/view/urn:uuid:771479c7-7b56-45f7-85ea-6617e88d35cd,4,4,18,12,0.25,4,0.001584
/view/urn:uuid:4be1356b-ba3f-4cdc-967c-91bbd0e631c4,4,2,10,8,0.5,2,0.001583
/view/urn:uuid:6e101a01-d141-46d2-83e6-65bfabacabb8,4,1,17,11,0,1,0.001582
/view/doi:10.18739/A2M92M,4,2,8,5,0.5,2,0.001581
/view/urn:uuid:6624e413-3681-4547-8c60-9418eebb069f,4,3,5,4,0.333333333,3,0.001581
/view/doi:10.5065/D69C6VKR,4,3,4,4,1,3,0.00158
/view/ess-dive-19e604ffb73a7d0-20180330T153450389217,4,1,11,6,0,1,0.001579
/view/urn:uuid:ef7aa8a3-2f2b-4bbf-9c26-4d6d1f083d79,4,0,17,5,null,0,0.001578
/view/doi:10.18739/A27H1DK9T,4,1,7,6,0,1,0.001578
/view/urn:uuid:5d5ad6b2-1129-4b04-bb80-86d1023e49ea,4,0,12,9,null,0,0.001577
/view/urn:uuid:067724d8-4b47-4571-a36d-a4508a43c536,4,1,7,4,1,1,0.001576
/view/urn:uuid:4b749b89-f0fe-405b-872a-0f79e3f7dac1,4,0,4,4,null,0,0.001575
/view/urn:uuid:6a68fc66-2954-44ef-9a9b-7261ce02520b,4,0,10,6,null,0,0.001574
/view/doi:10.3334/CDIAC/LUE.NDP050,4,2,6,6,1,2,0.001574
/view/arctic-data.14597.1,4,1,7,4,0,1,0.001573
/view/ess-dive-373d4182baf7685-20181108T234734981,4,1,11,5,0,1,0.001572
/view/ess-dive-10b9bd0fa676919-20180328T155159924047,4,1,6,6,1,1,0.001571
/view/urn:uuid:2d6da69f-606e-4c14-971b-58c05e560fb2,4,0,6,6,null,0,0.001571
/profile/http://orcid.org/0000-0002-1006-9496/s=settings/s=groups,4,9,54,39,0.111111111,9,0.00157
/view/doi:10.18739/A29635,4,1,8,5,0,1,0.001569
/view/arctic-data.14571.1,4,4,12,5,0.25,4,0.001568
/view/doi:10.18739/A21G22,4,0,6,5,null,0,0.001567
/data/page/9,4,1,11,4,0,1,0.001567
/view/urn:uuid:4b05cc7c-670f-45ef-b6d4-a8c58acde4ba,4,4,7,6,0,4,0.001566
/view/doi:10.15485/1398272,4,1,5,5,0,1,0.001565
/view/doi:10.18739/A2BS7V,4,3,13,10,0.666666667,3,0.001564
/view/urn:uuid:2c0d63c8-add1-4822-b6e2-dc14f150147a,4,5,7,6,0.4,5,0.001564
/view/arctic-data.9842.12,4,2,23,12,0,2,0.001563
/quality/doi:10.18739/A2BG2H890,4,6,10,8,0.666666667,6,0.001562
/view/doi:10.18739/A23R0PS5P,4,0,6,4,null,0,0.001561
/view/urn:uuid:48d2f1a7-0eb8-4365-a340-0980cc063538,4,0,10,5,null,0,0.001561
/catalog/view/urn:uuid:c704465c-0d17-4816-a456-3a3ae2084483,4,3,12,8,1,3,0.00156
/view/ess-dive-1868f2e8ca46454-20181114T164102290817,4,0,8,4,null,0,0.001559
/view/urn:uuid:477984ff-c210-42d1-b2a3-f155d1ae5e90,4,0,6,4,null,0,0.001558
/view/ess-dive-ba81a8a8e0bef31-20180725T222204145,4,1,10,5,0,1,0.001558
/view/doi:10.18739/A2HW62,4,2,7,5,1,2,0.001557
/view/urn:uuid:03eb52c6-4421-4056-8c41-8f396f2e5913,4,0,6,4,null,0,0.001556
/view/doi:10.3334/CDIAC/CLI.NDP041,4,1,17,14,0,1,0.001555
/view/arctic-data.14800.1,4,6,25,14,0.5,6,0.001555
/view/ess-dive-154016ef66486ad-20180716T152655050087,4,0,7,6,null,0,0.001554
/view/arctic-data.14332.1,4,2,16,10,0,2,0.001553
/view/urn:uuid:969aa238-d1f1-4f43-9385-d96ffd6b7cb9,4,0,4,4,null,0,0.001552
/view/ess-dive-60a2e01b3dbee05-20180613T184358767,4,0,8,6,null,0,0.001552
/view/ess-dive-9ce18395fc7f5b9-20180328T163332765307,4,0,9,6,null,0,0.001551
/view/ess-dive-6db0e8dfd3191cd-20180328T124605561744,4,0,6,6,null,0,0.00155
/view/doi:10.3334/CDIAC/CLI.NDP020,4,0,14,8,null,0,0.001549
/view/arctic-data.14700.1,4,5,16,11,0,5,0.001549
/view/doi:10.18739/A21V7R,4,3,6,6,0,3,0.001548
/view/doi:10.18739/A2BR30,4,0,4,4,null,0,0.001547
/view/doi:10.18739/A2WH2DD5X,4,1,4,4,1,1,0.001546
/view/doi:10.18739/A2CP8H,4,2,5,4,0.5,2,0.001546
/view/ess-dive-401cbb917944b55-20180326T192257914,4,0,4,4,null,0,0.001545
/profile/http://orcid.org/0000-0001-7114-6443,4,2,9,5,0,2,0.001544
/profile/http://orcid.org/0000-0002-0761-0210,4,5,11,8,0.2,5,0.001543
/view/urn:uuid:1740a69f-878d-4940-9308-acfceb123a96,4,1,5,5,0,1,0.001543
/view/ess-dive-f9e5cc3c7f74cda-20180320T152825362088,4,0,4,4,null,0,0.001542
/catalog/view/doi:10.18739/A2KP7TQ9P,4,1,4,4,0,1,0.001541
/view/urn:uuid:ac306600-369c-4e8a-b9be-2adea8f377a7,4,0,22,5,null,0,0.00154
/view/ess-dive-c01251cdac74e52-20181109T182030156,4,3,30,15,0.333333333,3,0.00154
/view/doi:10.18739/A2416SZ41,4,0,5,4,null,0,0.001539
/view/doi:10.18739/A2280J,4,3,5,5,1,3,0.001538
/view/ess-dive-bb8fb4330c5f40b-20180406T191347547041,4,0,4,4,null,0,0.001537
